DBMS_Base,DBMS_Tested,SQL_Query,SQL_File_Name,Result,ERROR_Type,ERROR_Message
postgresql,postgresql,"SELECT xpath('name(/*)', '<root><sub/><sub/></root>')",xml.sql,SAME,,"[('{root}',)]"
postgresql,postgresql,"SELECT xpath('/nosuchtag', '<root/>')",xml.sql,SAME,,"[('{}',)]"
postgresql,postgresql,"SELECT xpath('root', '<root/>')",xml.sql,SAME,,"[('{<root/>}',)]"
postgresql,postgresql,SELECT xmlexists('//town[text() = ''Toronto'']' PASSING BY REF '<towns><town>Bidford-on-Avon</town><town>Cwmbran</town><town>Bristol</town></towns>'),xml.sql,SAME,,"[(False,)]"
postgresql,postgresql,SELECT xmlexists('//town[text() = ''Cwmbran'']' PASSING BY REF '<towns><town>Bidford-on-Avon</town><town>Cwmbran</town><town>Bristol</town></towns>'),xml.sql,SAME,,"[(True,)]"
postgresql,postgresql,SELECT xmlexists('count(/nosuchtag)' PASSING BY REF '<root/>'),xml.sql,SAME,,"[(True,)]"
postgresql,postgresql,"SELECT xpath_exists('//town[text() = ''Toronto'']','<towns><town>Bidford-on-Avon</town><town>Cwmbran</town><town>Bristol</town></towns>'::xml)",xml.sql,SAME,,"[(False,)]"
postgresql,postgresql,"SELECT xpath_exists('//town[text() = ''Cwmbran'']','<towns><town>Bidford-on-Avon</town><town>Cwmbran</town><town>Bristol</town></towns>'::xml)",xml.sql,SAME,,"[(True,)]"
postgresql,postgresql,"SELECT xpath_exists('count(/nosuchtag)', '<root/>'::xml)",xml.sql,SAME,,"[(True,)]"
postgresql,postgresql,SELECT COUNT(id) FROM xmltest WHERE xmlexists('/menu/beer' PASSING data),xml.sql,SAME,,"[(0,)]"
postgresql,postgresql,SELECT COUNT(id) FROM xmltest WHERE xmlexists('/menu/beer' PASSING BY REF data BY REF),xml.sql,SAME,,"[(0,)]"
postgresql,postgresql,SELECT COUNT(id) FROM xmltest WHERE xmlexists('/menu/beers' PASSING BY REF data),xml.sql,SAME,,"[(2,)]"
postgresql,postgresql,SELECT COUNT(id) FROM xmltest WHERE xmlexists('/menu/beers/name[text() = ''Molson'']' PASSING BY REF data),xml.sql,SAME,,"[(1,)]"
postgresql,postgresql,"SELECT COUNT(id) FROM xmltest WHERE xpath_exists('/menu/beer',data)",xml.sql,SAME,,"[(0,)]"
postgresql,postgresql,"SELECT COUNT(id) FROM xmltest WHERE xpath_exists('/menu/beers',data)",xml.sql,SAME,,"[(2,)]"
postgresql,postgresql,"SELECT COUNT(id) FROM xmltest WHERE xpath_exists('/menu/beers/name[text() = ''Molson'']',data)",xml.sql,SAME,,"[(1,)]"
postgresql,postgresql,"SELECT COUNT(id) FROM xmltest WHERE xpath_exists('/myns:menu/myns:beer',data,ARRAY[ARRAY['myns','http://myns.com']])",xml.sql,SAME,,"[(0,)]"
postgresql,postgresql,"SELECT COUNT(id) FROM xmltest WHERE xpath_exists('/myns:menu/myns:beers',data,ARRAY[ARRAY['myns','http://myns.com']])",xml.sql,SAME,,"[(2,)]"
postgresql,postgresql,"SELECT COUNT(id) FROM xmltest WHERE xpath_exists('/myns:menu/myns:beers/myns:name[text() = ''Molson'']',data,ARRAY[ARRAY['myns','http://myns.com']])",xml.sql,SAME,,"[(1,)]"
postgresql,postgresql,"SELECT COUNT(id) FROM xmltest, query WHERE xmlexists(expr PASSING BY REF data)",xml.sql,SAME,,"[(2,)]"
postgresql,postgresql,SELECT xml_is_well_formed_document('<foo>bar</foo>'),xml.sql,SAME,,"[(True,)]"
postgresql,postgresql,SELECT xml_is_well_formed_document('abc'),xml.sql,SAME,,"[(False,)]"
postgresql,postgresql,SELECT xml_is_well_formed_content('<foo>bar</foo>'),xml.sql,SAME,,"[(True,)]"
postgresql,postgresql,SELECT xml_is_well_formed_content('abc'),xml.sql,SAME,,"[(True,)]"
postgresql,postgresql,SET xmloption TO DOCUMENT,xml.sql,SAME,,[]
postgresql,postgresql,SELECT xml_is_well_formed('abc'),xml.sql,SAME,,"[(False,)]"
postgresql,postgresql,SELECT xml_is_well_formed('<>'),xml.sql,SAME,,"[(False,)]"
postgresql,postgresql,SELECT xml_is_well_formed('<abc/>'),xml.sql,SAME,,"[(True,)]"
postgresql,postgresql,SELECT xml_is_well_formed('<foo>bar</foo>'),xml.sql,SAME,,"[(True,)]"
postgresql,postgresql,SELECT xml_is_well_formed('<foo>bar</foo'),xml.sql,SAME,,"[(False,)]"
postgresql,postgresql,SELECT xml_is_well_formed('<foo><bar>baz</foo>'),xml.sql,SAME,,"[(False,)]"
postgresql,postgresql,"SELECT xml_is_well_formed('<local:data xmlns:local=""http://127.0.0.1""><local:piece id=""1"">number one</local:piece><local:piece id=""2"" /></local:data>')",xml.sql,SAME,,"[(True,)]"
postgresql,postgresql,"SELECT xml_is_well_formed('<pg:foo xmlns:pg=""http://postgresql.org/stuff"">bar</my:foo>')",xml.sql,SAME,,"[(False,)]"
postgresql,postgresql,"SELECT xml_is_well_formed('<pg:foo xmlns:pg=""http://postgresql.org/stuff"">bar</pg:foo>')",xml.sql,SAME,,"[(True,)]"
postgresql,postgresql,SELECT xml_is_well_formed('<invalidentity>&</abc>'),xml.sql,SAME,,"[(False,)]"
postgresql,postgresql,SELECT xml_is_well_formed('<relativens xmlns=''relative''/>'),xml.sql,SAME,,"[(True,)]"
postgresql,postgresql,SET xmloption TO CONTENT,xml.sql,SAME,,[]
postgresql,postgresql,SELECT xml_is_well_formed('abc'),xml.sql,SAME,,"[(True,)]"
postgresql,postgresql,"SELECT xpath('/*', '<relativens xmlns=''relative''/>')",xml.sql,SAME,,"[('{""<relativens xmlns=\\""relative\\""/>""}',)]"
postgresql,postgresql,"SELECT  xmltable.*    FROM (SELECT data FROM xmldata) x,         LATERAL XMLTABLE('/ROWS/ROW'                          PASSING data                          COLUMNS id int PATH '@id',                                   _id FOR ORDINALITY,                                   country_name text PATH 'COUNTRY_NAME/text()' NOT NULL,                                   country_id text PATH 'COUNTRY_ID',                                   region_id int PATH 'REGION_ID',                                   size float PATH 'SIZE',                                   unit text PATH 'SIZE/@unit',                                   premier_name text PATH 'PREMIER_NAME' DEFAULT 'not specified')",xml.sql,SAME,,"[(1, 1, 'Australia', 'AU', 3, None, None, 'not specified'), (2, 2, 'China', 'CN', 3, None, None, 'not specified'), (3, 3, 'HongKong', 'HK', 3, None, None, 'not specified'), (4, 4, 'India', 'IN', 3, None, None, 'not specified'), (5, 5, 'Japan', 'JP', 3, None, None, 'Sinzo Abe'), (6, 6, 'Singapore', 'SG', 3, 791.0, 'km', 'not specified')]"
postgresql,postgresql,"CREATE VIEW xmltableview1 AS SELECT  xmltable.*    FROM (SELECT data FROM xmldata) x,         LATERAL XMLTABLE('/ROWS/ROW'                          PASSING data                          COLUMNS id int PATH '@id',                                   _id FOR ORDINALITY,                                   country_name text PATH 'COUNTRY_NAME/text()' NOT NULL,                                   country_id text PATH 'COUNTRY_ID',                                   region_id int PATH 'REGION_ID',                                   size float PATH 'SIZE',                                   unit text PATH 'SIZE/@unit',                                   premier_name text PATH 'PREMIER_NAME' DEFAULT 'not specified')",xml.sql,SAME,,[]
postgresql,postgresql,SELECT * FROM xmltableview1,xml.sql,SAME,,"[(1, 1, 'Australia', 'AU', 3, None, None, 'not specified'), (2, 2, 'China', 'CN', 3, None, None, 'not specified'), (3, 3, 'HongKong', 'HK', 3, None, None, 'not specified'), (4, 4, 'India', 'IN', 3, None, None, 'not specified'), (5, 5, 'Japan', 'JP', 3, None, None, 'Sinzo Abe'), (6, 6, 'Singapore', 'SG', 3, 791.0, 'km', 'not specified')]"
postgresql,postgresql,EXPLAIN (COSTS OFF) SELECT * FROM xmltableview1,xml.sql,SAME,,"[('Nested Loop',), ('  ->  Seq Scan on xmldata',), ('  ->  Table Function Scan on ""xmltable""',)]"
postgresql,postgresql,"EXPLAIN (COSTS OFF, VERBOSE) SELECT * FROM xmltableview1",xml.sql,SAME,,"[('Nested Loop',), ('  Output: ""xmltable"".id, ""xmltable""._id, ""xmltable"".country_name, ""xmltable"".country_id, ""xmltable"".region_id, ""xmltable"".size, ""xmltable"".unit, ""xmltable"".premier_name',), ('  ->  Seq Scan on public.xmldata',), ('        Output: xmldata.data',), ('  ->  Table Function Scan on ""xmltable""',), ('        Output: ""xmltable"".id, ""xmltable""._id, ""xmltable"".country_name, ""xmltable"".country_id, ""xmltable"".region_id, ""xmltable"".size, ""xmltable"".unit, ""xmltable"".premier_name',), (""        Table Function Call: XMLTABLE(('/ROWS/ROW'::text) PASSING (xmldata.data) COLUMNS id integer PATH ('@id'::text), _id FOR ORDINALITY, country_name text PATH ('COUNTRY_NAME/text()'::text) NOT NULL, country_id text PATH ('COUNTRY_ID'::text), region_id integer PATH ('REGION_ID'::text), size double precision PATH ('SIZE'::text), unit text PATH ('SIZE/@unit'::text), premier_name text DEFAULT ('not specified'::text) PATH ('PREMIER_NAME'::text))"",)]"
postgresql,postgresql,"SELECT * FROM XMLTABLE(XMLNAMESPACES('http://x.y' AS zz),                       '/zz:rows/zz:row'                       PASSING '<rows xmlns=""http://x.y""><row><a>10</a></row></rows>'                       COLUMNS a int PATH 'zz:a')",xml.sql,SAME,,"[(10,)]"
postgresql,postgresql,"CREATE VIEW xmltableview2 AS SELECT * FROM XMLTABLE(XMLNAMESPACES('http://x.y' AS zz),                       '/zz:rows/zz:row'                       PASSING '<rows xmlns=""http://x.y""><row><a>10</a></row></rows>'                       COLUMNS a int PATH 'zz:a')",xml.sql,SAME,,[]
postgresql,postgresql,SELECT * FROM xmltableview2,xml.sql,SAME,,"[(10,)]"
postgresql,postgresql,SELECT * FROM XMLTABLE('.'                        PASSING '<foo/>'                        COLUMNS a text PATH 'foo/namespace::node()'),xml.sql,SAME,,"[('http://www.w3.org/XML/1998/namespace',)]"
postgresql,postgresql,"PREPARE pp AS SELECT  xmltable.*    FROM (SELECT data FROM xmldata) x,         LATERAL XMLTABLE('/ROWS/ROW'                          PASSING data                          COLUMNS id int PATH '@id',                                   _id FOR ORDINALITY,                                   country_name text PATH 'COUNTRY_NAME' NOT NULL,                                   country_id text PATH 'COUNTRY_ID',                                   region_id int PATH 'REGION_ID',                                   size float PATH 'SIZE',                                   unit text PATH 'SIZE/@unit',                                   premier_name text PATH 'PREMIER_NAME' DEFAULT 'not specified')",xml.sql,SAME,,[]
postgresql,postgresql,EXECUTE pp,xml.sql,SAME,,"[(1, 1, 'Australia', 'AU', 3, None, None, 'not specified'), (2, 2, 'China', 'CN', 3, None, None, 'not specified'), (3, 3, 'HongKong', 'HK', 3, None, None, 'not specified'), (4, 4, 'India', 'IN', 3, None, None, 'not specified'), (5, 5, 'Japan', 'JP', 3, None, None, 'Sinzo Abe'), (6, 6, 'Singapore', 'SG', 3, 791.0, 'km', 'not specified')]"
postgresql,postgresql,"SELECT xmltable.* FROM xmldata, LATERAL xmltable('/ROWS/ROW[COUNTRY_NAME=""Japan"" or COUNTRY_NAME=""India""]' PASSING data COLUMNS ""COUNTRY_NAME"" text, ""REGION_ID"" int)",xml.sql,SAME,,"[('India', 3), ('Japan', 3)]"
postgresql,postgresql,"SELECT xmltable.* FROM xmldata, LATERAL xmltable('/ROWS/ROW[COUNTRY_NAME=""Japan"" or COUNTRY_NAME=""India""]' PASSING data COLUMNS id FOR ORDINALITY, ""COUNTRY_NAME"" text, ""REGION_ID"" int)",xml.sql,SAME,,"[(1, 'India', 3), (2, 'Japan', 3)]"
postgresql,postgresql,"SELECT xmltable.* FROM xmldata, LATERAL xmltable('/ROWS/ROW[COUNTRY_NAME=""Japan"" or COUNTRY_NAME=""India""]' PASSING data COLUMNS id int PATH '@id', ""COUNTRY_NAME"" text, ""REGION_ID"" int)",xml.sql,SAME,,"[(4, 'India', 3), (5, 'Japan', 3)]"
postgresql,postgresql,"SELECT xmltable.* FROM xmldata, LATERAL xmltable('/ROWS/ROW[COUNTRY_NAME=""Japan"" or COUNTRY_NAME=""India""]' PASSING data COLUMNS id int PATH '@id')",xml.sql,SAME,,"[(4,), (5,)]"
postgresql,postgresql,"SELECT xmltable.* FROM xmldata, LATERAL xmltable('/ROWS/ROW[COUNTRY_NAME=""Japan"" or COUNTRY_NAME=""India""]' PASSING data COLUMNS id FOR ORDINALITY)",xml.sql,SAME,,"[(1,), (2,)]"
postgresql,postgresql,"SELECT xmltable.* FROM xmldata, LATERAL xmltable('/ROWS/ROW[COUNTRY_NAME=""Japan"" or COUNTRY_NAME=""India""]' PASSING data COLUMNS id int PATH '@id', ""COUNTRY_NAME"" text, ""REGION_ID"" int, rawdata xml PATH '.')",xml.sql,SAME,,"[(4, 'India', 3, '<ROW id=""4"">\n  <COUNTRY_ID>IN</COUNTRY_ID>\n  <COUNTRY_NAME>India</COUNTRY_NAME>\n  <REGION_ID>3</REGION_ID>\n</ROW>'), (5, 'Japan', 3, '<ROW id=""5"">\n  <COUNTRY_ID>JP</COUNTRY_ID>\n  <COUNTRY_NAME>Japan</COUNTRY_NAME>\n  <REGION_ID>3</REGION_ID><PREMIER_NAME>Sinzo Abe</PREMIER_NAME>\n</ROW>')]"
postgresql,postgresql,"SELECT xmltable.* FROM xmldata, LATERAL xmltable('/ROWS/ROW[COUNTRY_NAME=""Japan"" or COUNTRY_NAME=""India""]' PASSING data COLUMNS id int PATH '@id', ""COUNTRY_NAME"" text, ""REGION_ID"" int, rawdata xml PATH './*')",xml.sql,SAME,,"[(4, 'India', 3, '<COUNTRY_ID>IN</COUNTRY_ID><COUNTRY_NAME>India</COUNTRY_NAME><REGION_ID>3</REGION_ID>'), (5, 'Japan', 3, '<COUNTRY_ID>JP</COUNTRY_ID><COUNTRY_NAME>Japan</COUNTRY_NAME><REGION_ID>3</REGION_ID><PREMIER_NAME>Sinzo Abe</PREMIER_NAME>')]"
postgresql,postgresql,"EXPLAIN (VERBOSE, COSTS OFF) SELECT  xmltable.*    FROM (SELECT data FROM xmldata) x,         LATERAL XMLTABLE('/ROWS/ROW'                          PASSING data                          COLUMNS id int PATH '@id',                                   _id FOR ORDINALITY,                                   country_name text PATH 'COUNTRY_NAME' NOT NULL,                                   country_id text PATH 'COUNTRY_ID',                                   region_id int PATH 'REGION_ID',                                   size float PATH 'SIZE',                                   unit text PATH 'SIZE/@unit',                                   premier_name text PATH 'PREMIER_NAME' DEFAULT 'not specified')",xml.sql,SAME,,"[('Nested Loop',), ('  Output: ""xmltable"".id, ""xmltable""._id, ""xmltable"".country_name, ""xmltable"".country_id, ""xmltable"".region_id, ""xmltable"".size, ""xmltable"".unit, ""xmltable"".premier_name',), ('  ->  Seq Scan on public.xmldata',), ('        Output: xmldata.data',), ('  ->  Table Function Scan on ""xmltable""',), ('        Output: ""xmltable"".id, ""xmltable""._id, ""xmltable"".country_name, ""xmltable"".country_id, ""xmltable"".region_id, ""xmltable"".size, ""xmltable"".unit, ""xmltable"".premier_name',), (""        Table Function Call: XMLTABLE(('/ROWS/ROW'::text) PASSING (xmldata.data) COLUMNS id integer PATH ('@id'::text), _id FOR ORDINALITY, country_name text PATH ('COUNTRY_NAME'::text) NOT NULL, country_id text PATH ('COUNTRY_ID'::text), region_id integer PATH ('REGION_ID'::text), size double precision PATH ('SIZE'::text), unit text PATH ('SIZE/@unit'::text), premier_name text DEFAULT ('not specified'::text) PATH ('PREMIER_NAME'::text))"",)]"
postgresql,postgresql,"SELECT xmltable.* FROM xmldata, LATERAL xmltable('/ROWS/ROW[COUNTRY_NAME=""Japan"" or COUNTRY_NAME=""India""]' PASSING data COLUMNS ""COUNTRY_NAME"" text, ""REGION_ID"" int) WHERE ""COUNTRY_NAME"" = 'Japan'",xml.sql,SAME,,"[('Japan', 3)]"
postgresql,postgresql,"EXPLAIN (VERBOSE, COSTS OFF) SELECT f.* FROM xmldata, LATERAL xmltable('/ROWS/ROW[COUNTRY_NAME=""Japan"" or COUNTRY_NAME=""India""]' PASSING data COLUMNS ""COUNTRY_NAME"" text, ""REGION_ID"" int) AS f WHERE ""COUNTRY_NAME"" = 'Japan'",xml.sql,SAME,,"[('Nested Loop',), ('  Output: f.""COUNTRY_NAME"", f.""REGION_ID""',), ('  ->  Seq Scan on public.xmldata',), ('        Output: xmldata.data',), ('  ->  Table Function Scan on ""xmltable"" f',), ('        Output: f.""COUNTRY_NAME"", f.""REGION_ID""',), ('        Table Function Call: XMLTABLE((\'/ROWS/ROW[COUNTRY_NAME=""Japan"" or COUNTRY_NAME=""India""]\'::text) PASSING (xmldata.data) COLUMNS ""COUNTRY_NAME"" text, ""REGION_ID"" integer)',), ('        Filter: (f.""COUNTRY_NAME"" = \'Japan\'::text)',)]"
postgresql,postgresql,"EXPLAIN (VERBOSE, FORMAT JSON, COSTS OFF) SELECT f.* FROM xmldata, LATERAL xmltable('/ROWS/ROW[COUNTRY_NAME=""Japan"" or COUNTRY_NAME=""India""]' PASSING data COLUMNS ""COUNTRY_NAME"" text, ""REGION_ID"" int) AS f WHERE ""COUNTRY_NAME"" = 'Japan'",xml.sql,SAME,,"[([{'Plan': {'Node Type': 'Nested Loop', 'Parallel Aware': False, 'Async Capable': False, 'Join Type': 'Inner', 'Output': ['f.""COUNTRY_NAME""', 'f.""REGION_ID""'], 'Inner Unique': False, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Relation Name': 'xmldata', 'Schema': 'public', 'Alias': 'xmldata', 'Output': ['xmldata.data']}, {'Node Type': 'Table Function Scan', 'Parent Relationship': 'Inner', 'Parallel Aware': False, 'Async Capable': False, 'Table Function Name': 'xmltable', 'Alias': 'f', 'Output': ['f.""COUNTRY_NAME""', 'f.""REGION_ID""'], 'Table Function Call': 'XMLTABLE((\'/ROWS/ROW[COUNTRY_NAME=""Japan"" or COUNTRY_NAME=""India""]\'::text) PASSING (xmldata.data) COLUMNS ""COUNTRY_NAME"" text, ""REGION_ID"" integer)', 'Filter': '(f.""COUNTRY_NAME"" = \'Japan\'::text)'}]}}],)]"
postgresql,postgresql,"SELECT  xmltable.*    FROM (SELECT data FROM xmldata) x,         LATERAL XMLTABLE('/ROWS/ROW'                          PASSING data                          COLUMNS id int PATH '@id',                                   _id FOR ORDINALITY,                                   country_name text PATH 'COUNTRY_NAME' NOT NULL,                                   country_id text PATH 'COUNTRY_ID',                                   region_id int PATH 'REGION_ID',                                   size float PATH 'SIZE',                                   unit text PATH 'SIZE/@unit',                                   premier_name text PATH 'PREMIER_NAME' DEFAULT 'not specified')",xml.sql,SAME,,"[(1, 1, 'Australia', 'AU', 3, None, None, 'not specified'), (2, 2, 'China', 'CN', 3, None, None, 'not specified'), (3, 3, 'HongKong', 'HK', 3, None, None, 'not specified'), (4, 4, 'India', 'IN', 3, None, None, 'not specified'), (5, 5, 'Japan', 'JP', 3, None, None, 'Sinzo Abe'), (6, 6, 'Singapore', 'SG', 3, 791.0, 'km', 'not specified'), (10, 1, 'Czech Republic', 'CZ', 2, None, None, 'Milos Zeman'), (11, 2, 'Germany', 'DE', 2, None, None, 'not specified'), (12, 3, 'France', 'FR', 2, None, None, 'not specified'), (20, 1, 'Egypt', 'EG', 1, None, None, 'not specified'), (21, 2, 'Sudan', 'SD', 1, None, None, 'not specified')]"
postgresql,postgresql,"SELECT  xmltable.*    FROM (SELECT data FROM xmldata) x,         LATERAL XMLTABLE('/ROWS/ROW'                          PASSING data                          COLUMNS id int PATH '@id',                                   _id FOR ORDINALITY,                                   country_name text PATH 'COUNTRY_NAME' NOT NULL,                                   country_id text PATH 'COUNTRY_ID',                                   region_id int PATH 'REGION_ID',                                   size float PATH 'SIZE',                                   unit text PATH 'SIZE/@unit',                                   premier_name text PATH 'PREMIER_NAME' DEFAULT 'not specified')   WHERE region_id = 2",xml.sql,SAME,,"[(10, 1, 'Czech Republic', 'CZ', 2, None, None, 'Milos Zeman'), (11, 2, 'Germany', 'DE', 2, None, None, 'not specified'), (12, 3, 'France', 'FR', 2, None, None, 'not specified')]"
postgresql,postgresql,"EXPLAIN (VERBOSE, COSTS OFF) SELECT  xmltable.*    FROM (SELECT data FROM xmldata) x,         LATERAL XMLTABLE('/ROWS/ROW'                          PASSING data                          COLUMNS id int PATH '@id',                                   _id FOR ORDINALITY,                                   country_name text PATH 'COUNTRY_NAME' NOT NULL,                                   country_id text PATH 'COUNTRY_ID',                                   region_id int PATH 'REGION_ID',                                   size float PATH 'SIZE',                                   unit text PATH 'SIZE/@unit',                                   premier_name text PATH 'PREMIER_NAME' DEFAULT 'not specified')   WHERE region_id = 2",xml.sql,SAME,,"[('Nested Loop',), ('  Output: ""xmltable"".id, ""xmltable""._id, ""xmltable"".country_name, ""xmltable"".country_id, ""xmltable"".region_id, ""xmltable"".size, ""xmltable"".unit, ""xmltable"".premier_name',), ('  ->  Seq Scan on public.xmldata',), ('        Output: xmldata.data',), ('  ->  Table Function Scan on ""xmltable""',), ('        Output: ""xmltable"".id, ""xmltable""._id, ""xmltable"".country_name, ""xmltable"".country_id, ""xmltable"".region_id, ""xmltable"".size, ""xmltable"".unit, ""xmltable"".premier_name',), (""        Table Function Call: XMLTABLE(('/ROWS/ROW'::text) PASSING (xmldata.data) COLUMNS id integer PATH ('@id'::text), _id FOR ORDINALITY, country_name text PATH ('COUNTRY_NAME'::text) NOT NULL, country_id text PATH ('COUNTRY_ID'::text), region_id integer PATH ('REGION_ID'::text), size double precision PATH ('SIZE'::text), unit text PATH ('SIZE/@unit'::text), premier_name text DEFAULT ('not specified'::text) PATH ('PREMIER_NAME'::text))"",), ('        Filter: (""xmltable"".region_id = 2)',)]"
postgresql,postgresql,"WITH    x AS (SELECT proname, proowner, procost::numeric, pronargs,                 array_to_string(proargnames,',') as proargnames,                 case when proargtypes <> '' then array_to_string(proargtypes::oid[],',') end as proargtypes            FROM pg_proc WHERE proname = 'f_leak'),    y AS (SELECT xmlelement(name proc,                            xmlforest(proname, proowner,                                      procost, pronargs,                                      proargnames, proargtypes)) as proc            FROM x),    z AS (SELECT xmltable.*            FROM y,                 LATERAL xmltable('/proc' PASSING proc                                  COLUMNS proname name,                                          proowner oid,                                          procost float,                                          pronargs int,                                          proargnames text,                                          proargtypes text))    SELECT * FROM z    EXCEPT SELECT * FROM x",xml.sql,SAME,,[]
postgresql,postgresql,"WITH    x AS (SELECT proname, proowner, procost::numeric, pronargs,                 array_to_string(proargnames,',') as proargnames,                 case when proargtypes <> '' then array_to_string(proargtypes::oid[],',') end as proargtypes            FROM pg_proc),    y AS (SELECT xmlelement(name data,                            xmlagg(xmlelement(name proc,                                              xmlforest(proname, proowner, procost,                                                        pronargs, proargnames, proargtypes)))) as doc            FROM x),    z AS (SELECT xmltable.*            FROM y,                 LATERAL xmltable('/data/proc' PASSING doc                                  COLUMNS proname name,                                          proowner oid,                                          procost float,                                          pronargs int,                                          proargnames text,                                          proargtypes text))    SELECT * FROM z    EXCEPT SELECT * FROM x",xml.sql,SAME,,[]
postgresql,postgresql,"SELECT xmltable.* FROM xmltest2, LATERAL xmltable('/d/r' PASSING x COLUMNS a int PATH '' || lower(_path) || 'c')",xml.sql,SAME,,"[(1,), (2,), (3,), (2,)]"
postgresql,postgresql,"SELECT xmltable.* FROM xmltest2, LATERAL xmltable(('/d/r/' || lower(_path) || 'c') PASSING x COLUMNS a int PATH '.')",xml.sql,SAME,,"[(1,), (2,), (3,), (2,)]"
postgresql,postgresql,"SELECT xmltable.* FROM xmltest2, LATERAL xmltable(('/d/r/' || lower(_path) || 'c') PASSING x COLUMNS a int PATH 'x' DEFAULT ascii(_path) - 54)",xml.sql,SAME,,"[(11,), (12,), (13,), (14,)]"
postgresql,postgresql,"SELECT * FROM XMLTABLE('*' PASSING '<a>a</a>' COLUMNS a xml PATH '.', b text PATH '.', c text PATH '""hi""', d boolean PATH '. = ""a""', e integer PATH 'string-length(.)')",xml.sql,SAME,,"[('<a>a</a>', 'a', 'hi', True, 1)]"
postgresql,postgresql,CREATE SCHEMA testxmlschema,xmlmap.sql,SAME,,[]
postgresql,postgresql,CREATE DOMAIN testxmldomain AS varchar,xmlmap.sql,SAME,,[]
postgresql,postgresql,ALTER TABLE testxmlschema.test2 DROP COLUMN aaa,xmlmap.sql,SAME,,[]
postgresql,postgresql,"SELECT table_to_xml('testxmlschema.test1', false, false, '')",xmlmap.sql,SAME,,"[('<test1 xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">\n\n<row>\n  <a>1</a>\n  <b>one</b>\n</row>\n\n<row>\n  <a>2</a>\n  <b>two</b>\n</row>\n\n<row>\n  <a>-1</a>\n</row>\n\n</test1>\n',)]"
postgresql,postgresql,"SELECT table_to_xml('testxmlschema.test1', true, false, 'foo')",xmlmap.sql,SAME,,"[('<test1 xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns=""foo"">\n\n<row>\n  <a>1</a>\n  <b>one</b>\n</row>\n\n<row>\n  <a>2</a>\n  <b>two</b>\n</row>\n\n<row>\n  <a>-1</a>\n  <b xsi:nil=""true""/>\n</row>\n\n</test1>\n',)]"
postgresql,postgresql,"SELECT table_to_xml('testxmlschema.test1', false, true, '')",xmlmap.sql,SAME,,"[('<test1 xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">\n  <a>1</a>\n  <b>one</b>\n</test1>\n\n<test1 xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">\n  <a>2</a>\n  <b>two</b>\n</test1>\n\n<test1 xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">\n  <a>-1</a>\n</test1>\n\n',)]"
postgresql,postgresql,"SELECT table_to_xml('testxmlschema.test1', true, true, '')",xmlmap.sql,SAME,,"[('<test1 xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">\n  <a>1</a>\n  <b>one</b>\n</test1>\n\n<test1 xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">\n  <a>2</a>\n  <b>two</b>\n</test1>\n\n<test1 xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">\n  <a>-1</a>\n  <b xsi:nil=""true""/>\n</test1>\n\n',)]"
postgresql,postgresql,"SELECT table_to_xml('testxmlschema.test2', false, false, '')",xmlmap.sql,SAME,,"[('<test2 xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">\n\n<row>\n  <z>55</z>\n  <y>abc</y>\n  <x>def   </x>\n  <w>98.60</w>\n  <v>2</v>\n  <u>999</u>\n  <t>0</t>\n  <s>21:07:00</s>\n  <stz>21:11:00+05</stz>\n  <r>2009-06-08T21:07:30</r>\n  <rtz>2009-06-09T06:07:30+02:00</rtz>\n  <q>2009-06-08</q>\n  <o>ABC</o>\n  <n>true</n>\n  <m>WFla</m>\n</row>\n\n</test2>\n',)]"
